小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
从都国际庄园别墅,从化,温泉,广州市从化区御泉大道8号,48,0,暂无资料,56867,,↓2.38%,"""地产小区""",113.688035,23.68873802,113.6946034,23.69446399
珠江国际城,从化,太平,从化太平镇佛岗村105国道,19,0,2001,13321,↑0.12%,,"""地产小区""",113.5332895,23.47478256,113.5397217,23.48104114
富力泉天下别墅,从化,温泉,景泉大道赏泉路128号,16,0,2015,12675,↑1.74%,,"""宾馆""",113.6630849,23.64359264,113.6695634,23.64971418
东方夏湾拿别墅,从化,太平,广从公路莲塘桥,16,0,2013,16123,↑1.29%,,"""道路""",113.369167,23.33893787,113.3756711,23.34492327
时代印象,从化,太平,地铁14号线・太平地铁站B出口,15,0,暂无资料,16471,↑0.31%,,"""地产小区""",113.499073,23.45920904,113.5055416,23.46536495
雅居乐滨江雅苑,从化,太平,广从南路与太平西路交汇处,12,0,暂无资料,11912,,↓4.74%,"""地产小区""",113.485966,23.4371941,113.492499,23.44312649
方圆明月山溪,从化,温泉,从化市温泉镇内,11,0,2014,9820,,↓0.46%,"""宾馆""",113.6414957,23.63438627,113.6479193,23.64072497
珠光流溪御景别墅,从化,太平,从化市神岗文峰塔公园内流溪河畔(105国道旁..,11,0,2011,15792,,↓3.23%,"""地产小区""",113.5784639,23.53310274,113.5850467,23.53876567
珠光流溪御景,从化,太平,从化神岗文峰塔公园内流溪河畔,10,0,2011,11307,↑0.00%,,"""长途汽车站""",113.5640352,23.52314788,113.5705858,23.52892011
富力泉天下,从化,温泉,紫檀三路68号,9,0,2014,9841,↑1.24%,,"""宾馆""",113.664999,23.64240105,113.6714831,23.64848983
君源御湖城别墅,从化,街口中心区,从化灌村路399号,7,0,2012,8634,↑5.51%,,"""地产小区""",113.6396951,23.57971171,113.6461247,23.58605265
保利花城纪,从化,街口中心区,江埔灌村路,7,0,暂无资料,21343,↑1.60%,,"""道路""",113.6379834,23.57486269,113.6444183,23.58120279
方圆明月山溪别墅,从化,温泉,从化市温泉镇明月山溪大道,6,0,2010,11069,,↓6.31%,"""宾馆""",113.640746,23.63374698,113.6471689,23.64008634
名城御景绿洲,从化,街口中心区,从化区江埔街河东南路388号,6,0,2012,12149,,↓1.57%,"""NoClass""",113.6085932,23.53697147,113.6151136,23.54294954
紫泉翠荔嘉园,从化,太平,广从北路280-282号,6,0,2004,12334,↑1.50%,,"""门址""",113.555744,23.50800701,113.5622534,23.5139037
珠光御景山水城,从化,街口中心区,江浦镇105国道九里步果场段,6,0,2016,10033,↑0.49%,,"""门址""",113.3736644,22.93416889,113.3801645,22.94023643
招商金茂保利和府花园,从化,街口中心区,西宁小学北(和鸣路与北星路交叉口),5,0,暂无资料,15973,,↓1.29%,"""地产小区""",113.5880645,23.56289706,113.5946443,23.5685894
东方夏湾拿,从化,太平,神岗镇水南广从路193号,3,0,2007,16596,↑1.17%,,"""宾馆""",113.5067515,23.47904688,113.5131809,23.4853053
大城云山,从化,太平,太平镇广从南路1033号,3,0,2018,12466,,↓1.20%,"""NoClass""",113.4994027,23.46375623,113.5058656,23.46991638
广州紫泉流溪湾,从化,太平,从化区流溪河畔,3,0,2006,12944,↑1.03%,,"""地产小区""",113.4790848,23.45174383,113.4856311,23.45756138
荔山雅筑,从化,太平,街口神岗镇赤草村(105国道旁),3,0,2016,11620,,↓0.98%,"""地产小区""",113.573532,23.50783705,113.5800869,23.51351327
青春,从化,街口中心区,江埔街环市东路223号(凯旋假日酒店对面),3,0,2014,11712,↑0.10%,,"""NoClass""",113.6138002,23.53539308,113.6203004,23.54146338
时代幸汇,从化,街口中心区,江埔街环市东路188号时代幸汇营销中心,3,0,暂无资料,10802,↑2.25%,,"""地产小区""",113.615141,23.53818209,113.6216382,23.54427604
碧桂园御湖城,从化,街口中心区,灌村路399号,2,0,2011,9193,↑0.81%,,"""地产小区""",113.6396951,23.57971171,113.6461247,23.58605265
翡翠城,从化,鳌头,城鳌大道西路290号,2,0,2012,7673,,↓2.46%,"""地产小区""",113.4342059,23.62863483,113.4407104,23.6345582
华标荔苑,从化,太平,平南路8号,2,0,2013,12731,↑2.05%,,"""地产小区""",113.4964908,23.45653321,113.5029709,23.46264744
宏诚海峰花园,从化,街口中心区,环市东路453号,2,0,2014,11922,↑7.33%,,"""地产小区""",113.6182654,23.55947853,113.624753,23.56562505
合景朗悦公馆,从化,鳌头,鳌头镇新政西路合景朗悦公馆营销中心,2,0,暂无资料,8765,↑0.09%,,"""地产小区""",113.435931,23.61892499,113.4424352,23.62481736
莱茵水岸,从化,街口中心区,从城大道33号,2,0,2009,17473,↑2.38%,,"""地产小区""",113.6031037,23.53227053,113.6096404,23.53815255
侨宏花园别墅,从化,温泉,从化温泉风景别墅区,2,0,暂无资料,17303,↑2.00%,,"""地产小区""",113.6455122,23.64409094,113.6519483,23.65041864
雅居乐小院流溪,从化,太平,广州从化街口街沙贝村地段,2,0,2015,11954,↑2.72%,,"""地产小区""",113.571793,23.5200706,113.5783572,23.52576088
越秀逸泉映翠,从化,街口中心区,江埔街迎宾大道以北、105国道旁(南洋理工大..,2,0,2015,9700,,↓0.68%,"""NoClass""",113.6240139,23.57971594,113.6304668,23.58594427
云星钱隆天誉,从化,太平,太平镇高技术产业园社区丰盈路7号,2,0,2016,12628,,↓0.16%,"""地产小区""",113.5008358,23.44834004,113.5073093,23.45452535
珠江壹城,从化,太平,广州市从化区太平镇国际城大道270号,2,0,暂无资料,11741,↑0.00%,,"""地产小区""",113.5332895,23.47478256,113.5397217,23.48104114
爱尚流溪,从化,街口中心区,江埔街环市东路988号(G105与迎宾大道交..,1,0,2016,9495,,↓3.75%,"""地产小区""",113.6261999,23.57689966,113.63265,23.58315602
柏仑雍禾苑别墅,从化,街口中心区,从化市街口城南村355线省道,1,0,2010,17449,,↓12.72%,"""地产小区""",113.586998,23.54466776,113.5935828,23.55035352
保利桃花源,从化,温泉,中山大学南方学院南门,1,0,暂无资料,11986,,↓3.28%,"""地产小区""",113.685087,23.63423903,113.6916316,23.63999556
从化雅居乐滨江花园,从化,街口中心区,江埔街红荔新村红荔西街,1,0,2006,16767,,↓9.74%,"""地产小区""",113.5996788,23.54045395,113.6062323,23.54628218
从化怡景楼,从化,街口中心区,回归三巷52号,1,0,2010,10072,↑4.31%,,"""地产小区""",113.5003966,23.4460969,113.5068732,23.45227593
从化荔景园别墅,从化,街口中心区,街口镇青云路,1,0,2005,18792,↑2.59%,,"""地产小区""",113.5890506,23.54004032,113.5956304,23.54574062
方圆・泉溪月岛,从化,温泉,流溪河半岛(距广东温泉宾馆约1公里),1,0,2017,37895,↑6.05%,,"""宾馆""",113.6583225,23.65560238,113.6647961,23.66180108
宏润天睿,从化,街口中心区,城鳌大道东(广州华夏学院旁),1,0,2017,8058,↑2.24%,,"""道路""",113.452943,23.6063865,113.4594898,23.61206511
环城西路教师村,从化,街口中心区,环城路150号,1,0,暂无资料,11866,,↓5.16%,"""地产小区""",113.5811818,23.55447976,113.5877714,23.56014362
莱茵水岸别墅,从化,街口中心区,从城大道33号,1,0,2014,19939,↑3.00%,,"""地产小区""",113.6031037,23.53227053,113.6096404,23.53815255
蓝田西路小区,从化,街口中心区,街口镇青云路蓝田西路(青云公园北边),1,0,2000,11179,,↓2.75%,"""地产小区""",113.5899951,23.5513108,113.5965758,23.55701969
荔林春晓,从化,太平,高技术产业园工业大道7号,1,0,2016,13344,↑0.52%,,"""NoClass""",113.4995586,23.45239297,113.5060325,23.45855793
人盛假日花园,从化,街口中心区,街口街河滨北路222号,1,0,2006,12130,,↓1.10%,"""地产小区""",113.6025749,23.55801776,113.6091195,23.56389228
人盛巴厘天地,从化,太平,太平神岗广从北路263号,1,0,2012,10119,↑1.18%,,"""地产小区""",113.5423439,23.49819585,113.5487986,23.50432509
上城湾畔,从化,街口中心区,街口流溪河畔,1,0,2009,18790,↑1.26%,,"""地产小区""",113.5949205,23.53427578,113.6014839,23.54003657
旺利花园,从化,街口中心区,从化市旺城大道,1,0,2006,11944,,↓1.14%,"""地产小区""",113.5790385,23.56488197,113.585623,23.57054455
望谷御泉花园,从化,温泉,从化温泉镇温泉西路8号,1,0,2014,9913,↑3.92%,,"""地产小区""",113.6462711,23.63500164,113.652699,23.64132331
夏日港湾,从化,街口中心区,港湾路18号,1,0,2004,13806,,↓0.61%,"""地产小区""",113.6016357,23.54512321,113.6081846,23.5509826
星汇峰,从化,太平,太平镇高技术产业园社区明珠路8号,1,0,2010,11503,,↓1.79%,"""地产小区""",113.4995074,23.44746129,113.5059858,23.45362635
信业珑悦花园,从化,街口中心区,从化建设南路,1,0,暂无资料,8935,↑1.56%,,"""地产小区""",113.5386547,23.59788551,113.5450993,23.60407288
逸泉山庄别墅,从化,太平,街口街道赤草村逸泉路1号,1,0,2010,24091,↑4.85%,,"""村庄""",113.5754991,23.51543466,113.5820631,23.52110239
逸泉山庄,从化,太平,街口街道赤草村逸泉路1号,1,0,2000,14318,↑3.34%,,"""地产小区""",113.5652086,23.50853305,113.5717479,23.51428723
越秀逸泉锦翠,从化,街口中心区,环市东路广外实验小学东侧,1,0,暂无资料,11083,↑0.31%,,"""NoClass""",113.6246584,23.59166851,113.631098,23.59790286
安合花园,从化,鳌头,鳌头镇前进路,0,0,暂无资料,,,,"""地产小区""",113.4273209,23.62865887,113.4338001,23.63470417
贝月湾,从化,街口中心区,河滨南路76号,0,0,2005,19300,↑0.00%,,"""地产小区""",113.5953352,23.54386677,113.6019028,23.54963391
碧溪小区,从化,街口中心区,从化街口碧溪路,0,0,1995,12645,↑0.00%,,"""地产小区""",113.5964373,23.54908706,113.6030029,23.55486894
碧海云轩,从化,街口中心区,江埔街红荔新村,0,0,2012,17342,↑2.00%,,"""地产小区""",113.6019232,23.54823998,113.6084717,23.55410415
碧翠小区,从化,街口中心区,越秀下塘西435号,0,0,暂无资料,15035,↑0.00%,,"""地产小区""",113.2805079,23.14877818,113.2869276,23.15511569
碧水新村别墅,从化,温泉,鳌头镇碧水新村怡乐路三区二街110号,0,0,暂无资料,,,,"""楼号""",113.7373351,23.71076609,113.743798,23.71689176
碧泉路小区,从化,温泉,从化温泉镇碧泉路,0,0,暂无资料,8658,,↓2.00%,"""地产小区""",113.6615958,23.6502516,113.6680756,23.65639894
碧溪路商铺,从化,街口中心区,从化区碧溪路,0,0,1996,,,,"""道路""",113.5975114,23.54852489,113.6040739,23.55432163
宝城路商铺,从化,街口中心区,从化宝城路,0,0,暂无资料,,,,"""道路""",113.5814274,23.56327153,113.5880129,23.56893486
北星路小区,从化,街口中心区,从化街口镇北星路,0,0,暂无资料,11187,,↓3.00%,"""地产小区""",113.5857911,23.56196244,113.5923744,23.56764052
碧水雅亭,从化,街口中心区,广州市从化区江埔街禾仓村,0,0,暂无资料,,,,"""地产小区""",113.5996203,23.53482379,113.6061705,23.5406504
碧桂园从化1960,从化,街口中心区,街口河滨北路86号(河岛公园旁),0,0,2020,,,,"""地产小区""",113.599538,23.556166,113.6060933,23.56199236
保利花城纪别墅,从化,街口中心区,江埔灌村路,0,0,暂无资料,28571,↑6.67%,,"""道路""",113.6379834,23.57486269,113.6444183,23.58120279
从化托斯卡纳,从化,街口中心区,355省道海关旁,0,0,2007,11877,,↓2.90%,"""地产小区""",113.5826261,23.54566934,113.5892151,23.55133576
从化玫瑰园,从化,街口中心区,街口街蓝田西路,0,0,2000,11284,,↓1.11%,"""地产小区""",113.590285,23.55099103,113.5968652,23.55670254
彩云花园,从化,街口中心区,街口街道青云社区青云路173号,0,0,1997,13974,↑0.00%,,"""地产小区""",113.5901261,23.54640937,113.5967062,23.55211937
城市印象花园,从化,街口中心区,城郊街向阳大道1号,0,0,2008,11589,,↓0.15%,"""地产小区""",113.601243,23.55979248,113.6077913,23.56564517
从化锦绣花园,从化,街口中心区,大江路17号,0,0,2000,14561,↑1.00%,,"""地产小区""",113.6097381,23.54990849,113.6162586,23.55590788
从化荔景园,从化,街口中心区,从化市街口镇青云路,0,0,2005,16491,↑0.00%,,"""地产小区""",113.5890506,23.54004032,113.5956304,23.54574062
从化永盛花园,从化,街口中心区,从化市街口河滨北路518号,0,0,2010,13669,,↓3.00%,"""NoClass""",113.610638,23.5579684,113.6171535,23.5639835
从化商贸城,从化,街口中心区,江埔街隆兴路7号,0,0,1997,8333,↑1.75%,,"""地产小区""",113.61031,23.53433998,113.6168222,23.54034828
从化温泉高尔夫花园,从化,温泉,从化市温泉镇温泉旅游度假区内,0,0,2010,14425,↑1.00%,,"""地产小区""",113.6716995,23.65779498,113.6782215,23.66376795
从化都市华庭,从化,街口中心区,新城区城南路与广场路交界,0,0,2005,11854,↑0.00%,,"""地产小区""",113.5920334,23.54449383,113.5986093,23.55022238
从化青云路小区,从化,街口中心区,从城大道青云路,0,0,1995,9176,,↓0.85%,"""道路""",113.5780132,23.55413044,113.5846026,23.55979551
从化雅居乐滨江花园商铺,从化,街口中心区,街口河东江埔街沿江南路段,0,0,暂无资料,,,,"""地产小区""",113.5996788,23.54045395,113.6062323,23.54628218
从化金碧苑,从化,街口中心区,从化街口新村路口,0,0,2009,10400,,↓0.98%,"""地产小区""",113.5915914,23.55688846,113.5981678,23.56261234
从化教师新村,从化,街口中心区,街口街环城路150号,0,0,1996,12322,,↓1.00%,"""地产小区""",113.5811055,23.55486267,113.587695,23.56052643
从化雍和苑,从化,街口中心区,从化街口街城峰路,0,0,2011,8276,,↓8.57%,"""地产小区""",113.585359,23.54317717,113.5919452,23.54885355
从化建设路商铺,从化,街口中心区,从化市街口街建设路,0,0,暂无资料,,,,"""地产小区""",113.5960345,23.54893493,113.6026012,23.55471141
从化雅居乐滨江花园别墅,从化,街口中心区,从化市街口江埔街沿江南路,0,0,2006,28643,↑3.00%,,"""地产小区""",113.5996788,23.54045395,113.6062323,23.54628218
朝阳街小区,从化,街口中心区,朝阳街2号,0,0,2000,13068,,↓1.00%,"""地产小区""",113.595886,23.55493195,113.6024525,23.56070633
成功路小区,从化,街口中心区,新城区建设北成功路,0,0,2000,13597,↑0.00%,,"""地产小区""",113.5956836,23.55054513,113.6022513,23.55631699
城内路小区,从化,街口中心区,新城区城内路,0,0,2000,9589,,↓9.91%,"""地产小区""",113.5897881,23.55401905,113.5963689,23.55972603
从城大道小区,从化,街口中心区,新城区从城大道,0,0,2000,11600,,↓3.00%,"""地产小区""",113.5719866,23.5646915,113.5785652,23.57038326
城中路小区,从化,街口中心区,凤仪东路以南城中路,0,0,2000,16140,↑0.00%,,"""地产小区""",113.5941022,23.54578886,113.6006736,23.55154079
从城大厦,从化,街口中心区,东成路53号,0,0,暂无资料,13530,↑1.00%,,"""地产小区""",113.5951318,23.55408456,113.6017005,23.55984922
从化荣华楼,从化,温泉,从化市温泉镇温泉旅游度假区北溪路荣华楼,0,0,暂无资料,13192,,↓2.00%,"""地产小区""",113.6608823,23.65960623,113.6673664,23.66576639
翠岛水电度假村,从化,温泉,温泉镇温泉西路18号,0,0,暂无资料,17476,,↓1.00%,"""休闲娱乐""",113.649557,23.64210104,113.6559969,23.64840063
城南北路小区,从化,街口中心区,城南北路,0,0,2000,12822,↑2.00%,,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
城内路商铺,从化,街口中心区,从化区城内路,0,0,暂无资料,,,,"""地产小区""",113.5897881,23.55401905,113.5963689,23.55972603
从化新市西街小区,从化,温泉,从化温泉镇新市西街,0,0,暂无资料,10529,,↓1.00%,"""道路""",113.6646594,23.64736729,113.6711472,23.65346294
从化环市东路商铺,从化,街口中心区,从化江埔街环市东路,0,0,暂无资料,,,,"""道路""",113.6201954,23.56138175,113.6266756,23.56755856
城中路商铺,从化,街口中心区,从化街口街城中路,0,0,暂无资料,,,,"""道路""",113.5948815,23.54578008,113.6014509,23.55154158
城南路小区,从化,街口中心区,街口镇城北路,0,0,1990,11502,↑1.00%,,"""道路""",113.8414712,23.3039446,113.84802,23.30980092
村前路小区,从化,街口中心区,从化城郊街村前路,0,0,1992,8871,↑6.44%,,"""地产小区""",113.5892413,23.55886454,113.5958214,23.56456653
城南北路商铺,从化,街口中心区,从化市街口城南北路二巷,0,0,暂无资料,,,,"""乡镇""",113.598027,23.55039257,113.604588,23.55619671
从化托斯卡纳商铺,从化,街口中心区,355省道海关旁,0,0,暂无资料,,,,"""地产小区""",113.5826261,23.54566934,113.5892151,23.55133576
从化青云路商铺,从化,街口中心区,从城大道青云路,0,0,1999,,,,"""道路""",113.5780132,23.55413044,113.5846026,23.55979551
从城大道商铺,从化,街口中心区,从化从城大道,0,0,暂无资料,,,,"""地产小区""",113.5719866,23.5646915,113.5785652,23.57038326
从化永和山庄温泉别墅,从化,温泉,温泉镇南溪路,0,0,暂无资料,,,,"""道路""",113.6643291,23.64845746,113.6708167,23.65455898
从化东成路商铺,从化,街口中心区,河滨北路东成路,0,0,1995,,,,"""道路""",113.6141731,23.56277359,113.6206731,23.56885066
从化环城路商铺,从化,街口中心区,街口镇环城路,1,0,暂无资料,,,,"""道路""",113.5837679,23.5559385,113.5903558,23.56160823
从化朝阳街商铺,从化,街口中心区,从化市街口街朝阳街,0,0,1998,,,,"""道路""",113.5960308,23.5547423,113.602597,23.56051861
从化新世纪广场商铺,从化,街口中心区,街口街东成路68号,0,0,暂无资料,,,,"""NoClass""",113.5959727,23.55343369,113.6025393,23.55920929
从化冲口路商铺,从化,温泉,从化温泉镇冲口路,0,0,暂无资料,,,,"""道路""",113.6526466,23.63502647,113.6590856,23.64129432
从化回归路商铺,从化,太平,从化太平镇回归路,0,0,暂无资料,,,,"""道路""",113.4980437,23.44734069,113.504527,23.45348238
从都国际会议中心,从化,温泉,御泉大道8号,0,0,暂无资料,60314,,↓1.00%,"""宾馆""",113.684837,23.69136704,113.6913954,23.69712972
德堡花园,从化,街口中心区,街口街蓝田西路17号,0,0,2008,14923,↑0.00%,,"""地产小区""",113.5909381,23.55171935,113.597517,23.557437
帝京华府,从化,街口中心区,建设路157号,0,0,2005,14525,,↓2.00%,"""地产小区""",113.5960164,23.54704668,113.602583,23.55282288
东成路小区,从化,街口中心区,东成路37号,0,0,1999,8933,,↓3.51%,"""地产小区""",113.596269,23.55342698,113.6028348,23.55920654
东富广场,从化,街口中心区,街口河滨南路118号从化街口河滨南路118号,0,0,2010,15207,,↓2.00%,"""地产小区""",113.5927085,23.5422058,113.599282,23.54794145
登云小区,从化,街口中心区,从化市街口街新城区,0,0,1998,16720,,↓2.00%,"""地产小区""",113.590303,23.547886,113.5968831,23.55359766
德怡花苑,从化,街口中心区,城郊街旺城开发区南区,0,0,2011,11483,↑1.00%,,"""道路""",113.5022827,22.81654298,113.5087566,22.82275018
大江路小区,从化,街口中心区,河东区大江路,0,0,2000,8090,↑0.00%,,"""地产小区""",113.6077704,23.55187786,113.6142981,23.5578422
东方夏湾拿花园商铺,从化,太平,神岗水南广从公路莲塘桥,0,0,2013,,,,"""村庄""",113.5369133,23.49130658,113.5433492,23.49751809
东富广场商铺,从化,街口中心区,从化街口街凤仪东路138路,0,0,2010,,,,"""NoClass""",113.592672,23.54220978,113.5992457,23.54794503
叠翠轩,从化,太平,花园路十一巷1号,0,0,2017,8852,↑1.59%,,"""道路""",113.4069198,23.02485979,113.4133412,23.03117509
大同路(从化),从化,太平,大同路(从化),0,0,暂无资料,8663,,↓1.14%,"""道路""",113.4878752,23.43655948,113.4944014,23.44252549
丰景阁,从化,街口中心区,江埔街红荔一路9号,0,0,2010,19082,↑2.00%,,"""地产小区""",113.602305,23.54608685,113.6088519,23.5519572
凤仪东路小区,从化,街口中心区,街口凤仪东路,0,0,2010,10781,,↓2.50%,"""地产小区""",113.5949068,23.54704254,113.6014763,23.55280441
